鄉鎮市區,交易標的,土地區段位置建物區段門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price Yuan,the unit price a Yuan square meter,the berth category,berth shifting total area square meter,the berth total price Yuan,the note,serial number
鶯歌區,房地(土地+建物),新北市鶯歌區高職西街61~90號,20.65,住,,,1071024,土地1建物1車位0,九層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0870612,116.23,3,2,2,有,有,5100000,43879,,0.0,0,,RPUOMLRJKINFFIF76CA
三峽區,房地(土地+建物),新北市三峽區溪東路473巷91~120號,85.0,,山坡地保育區,丙種建築用地,1071118,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,0710227,108.0,3,2,2,有,無,2400000,22222,,0.0,0,,RPSNMLRJKINFFIF09CA
三峽區,房地(土地+建物)+車位,新北市三峽區學勤路151~180號,10.07,商,,,1071017,土地1建物1車位1,二十四層,二十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0980730,137.45,2,2,1,有,有,11050000,80393,坡道平面,39.02,0,,RPWOMLOJKINFFIF66CA
板橋區,房地(土地+建物),新北市板橋區中正路183巷1~30號,52.8,住,,,1071030,土地1建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0680308,132.19,4,2,2,有,無,11600000,87752,,0.0,0,含增建或未登記建物。,RPXNMLOJKINFFAF58DA
林口區,房地(土地+建物)+車位,新北市林口區民族路241~270號,18.36,住,,,1041025,土地1建物1車位1,二十一層,二十六層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1070723,164.56,3,2,2,有,有,14600000,96082,坡道平面,30.3,1700000,,RPROMLKMJINFFBF97DA
林口區,房地(土地+建物)+車位,新北市林口區民族路271~300號,17.27,住,,,1071015,土地1建物1車位1,四層,二十六層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1070723,155.2,3,2,2,有,有,12900000,89672,坡道平面,30.3,1700000,,RPSOMLKMJINFFBF08DA
五股區,房地(土地+建物)+車位,新北市五股區新城八路1~30號,11.2,商,,,1070911,土地1建物1車位1,十二層,十九層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1060104,109.06,2,1,1,有,有,9710000,111805,坡道平面,33.84,1300000,,RPVPMLNJKINFFBF58DA
五股區,房地(土地+建物)+車位,新北市五股區新城八路1~30號,11.2,商,,,1071022,土地1建物1車位1,十九層,十九層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1060104,109.06,2,1,1,有,有,8600000,91731,坡道平面,33.84,1700000,,RPXPMLNJKINFFBF78DA
五股區,房地(土地+建物)+車位,新北市五股區新城八路1~30號,17.23,商,,,1070630,土地1建物1車位1,十四層,十九層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1060104,163.61,3,2,2,有,有,14750000,99792,坡道平面,33.84,1800000,,RPOQMLNJKINFFBF97DA
新莊區,房地(土地+建物),新北市新莊區頭興街121~150號,11.87,商,,,1071028,土地1建物1車位0,三層,十三層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1010515,99.72,2,2,1,有,有,12310000,123446,,0.0,0,,RPSQMLOJKINFFBF48DA
林口區,房地(土地+建物)+車位,新北市林口區民族路241~270號,18.36,住,,,1071031,土地1建物1車位1,二十六層,二十六層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1070723,164.56,3,2,2,有,有,16500000,109489,坡道平面,30.3,1800000,,RPWQMLNJKINFFBF78DA
林口區,房地(土地+建物)+車位,新北市林口區文林一街12巷1~30號,42.17,住,,,1070312,土地1建物1車位2,四層,九層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1040901,206.0,3,2,2,有,有,14580000,70777,坡道平面,0.0,0,,RPTOMLQLKINFFBF78DA
新店區,房地(土地+建物)+車位,新北市新店區北宜路二段421巷2弄1~30號,20.81,住,,,1071012,土地1建物1車位1,一層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1000524,103.22,2,2,1,有,有,8000000,71998,坡道機械,12.94,1500000,含增建或未登記建物。,RPWOMLNJKINFFCF68DA
新店區,房地(土地+建物),新北市新店區北新路一段271巷31~60號,13.25,住,,,1071023,土地1建物1車位0,十七層,二十層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1000224,130.85999999999999,3,2,2,有,有,22280000,170258,,0.0,0,含增建或未登記建物。,RPQNMLLJKINFFCF77DA
汐止區,房地(土地+建物),新北市汐止區大同路二段241~270號,5.99,住,,,1071029,土地1建物1車位0,二十層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840126,75.87,2,2,1,有,有,7650000,100830,,0.0,0,含增建或未登記建物。,RPRPMLSJKINFFDF88DA
淡水區,房地(土地+建物)+車位,新北市淡水區新市一路三段31~60號,20.85,住,,,1071024,土地1建物1車位1,十層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0990105,145.89,2,2,2,有,有,10300000,77526,坡道平面,29.8,1300000,,RPQRMLKMJINFFEF48DA
汐止區,房地(土地+建物),新北市汐止區樟樹二路106巷1~30號,20.06,住,,,1071101,土地1建物1車位0,九層,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840216,148.42000000000002,4,2,2,有,有,11000000,74114,,0.0,0,含增建或未登記建物。;,RPWNMLNJKINFFDF68DA
汐止區,房地(土地+建物)+車位,新北市汐止區秀山路91~120號,60.11,,山坡地保育區,丙種建築用地,1071014,土地1建物1車位1,十層,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0860314,131.98000000000002,2,2,2,有,有,7650000,57963,坡道機械,0.0,0,含增建或未登記建物。;,RPPQMLNKKINFFDF38DA
樹林區,房地(土地+建物),新北市樹林區俊英街181~210號,9.91,住,,,1071028,土地1建物1車位0,十六層,十七層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840211,108.06,3,2,2,有,有,7500000,69406,,0.0,0,含增建或未登記建物。,RPXOMLKMJINFFIF66DA
樹林區,房地(土地+建物),新北市樹林區文德街3巷1~30號,22.46,住,,,1071118,土地1建物1車位0,三層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0660520,66.0,3,1,1,有,無,6000000,90909,,0.0,0,含增建或未登記建物。,RPPNMLMJKINFFIF38DA
中和區,房地(土地+建物),新北市中和區景德街91~120號,6.67,住,,,1071028,土地1建物1車位0,五層,七層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0960803,38.769999999999996,1,1,1,有,有,5260000,135672,,0.0,0,含增建或未登記建物。,RPPOMLPJKINFFHF68DA
三重區,房地(土地+建物),新北市三重區重安街151~180號,29.7,住,,,1071026,土地2建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0770305,131.71,5,3,3,有,無,13000000,98702,,0.0,0,含增建或未登記建物。,RPRNMLQJKINFFGF78DA
土城區,房地(土地+建物),新北市土城區延和路156巷1~30號,31.88,住,,,1071101,土地1建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0731006,102.59,3,1,1,有,無,7600000,74081,,0.0,0,,RPVQMLKMJINFFAF58EA
板橋區,房地(土地+建物),新北市板橋區長安街138巷7弄1~30號,54.0,住,,,1071026,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,0631129,69.68,2,2,2,有,無,15000000,215270,,0.0,0,親友、員工或其他特殊關係間之交易。;含增建或未登記建物。;,RPWQMLKMJINFFAF68EA
鶯歌區,房地(土地+建物)+車位,新北市鶯歌區尖山路271~300號,76.43,住,,,1071101,土地1建物1車位1,五層，六層,六層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1050315,266.97,5,3,4,有,有,15000000,56186,坡道平面,27.73,0,,RPVOMLQJKINFFIF86DA
汐止區,車位,新北市汐止區大同路二段241~270號,0.0,住,,,1071115,土地0建物0車位1,十四層,二十四層,其他,住家用,鋼筋混凝土造,0840126,2.73,0,0,0,有,有,175000,,其他,2.73,175000,單獨機車位買賣。,RPSNMLNJKINFFDF38EA
五股區,房地(土地+建物),新北市五股區五福路61~90號,22.11,住,,,1071113,土地1建物1車位0,六層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0811231,118.02,3,2,2,有,有,7300000,61854,,0.0,0,,RPTOMLKMJINFFBF28EA
板橋區,房地(土地+建物)+車位,新北市板橋區中山路二段391~420號,11.37,工,,,1070921,土地1建物1車位1,十二層,十四層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0960907,131.26,3,2,2,有,有,15100000,115039,坡道平面,26.49,0,含增建或未登記建物。;,RPVPMLSLKINFFAF66EA
淡水區,車位,新北市淡水區淡金路二段61~90號,1.43,住,,,1071107,土地0建物0車位2,,,其他,,,,20.49,0,0,0,有,有,1100000,,坡道機械,20.48,1100000,單獨車位交易。;公設車位，社區住戶間買賣。車位總價不可拆分,RPPQMLMJJHOFFEF28EA
淡水區,房地(土地+建物)+車位,新北市淡水區淡金路1~30號,3.39,商,,,1071105,土地1建物1車位1,六層,二十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0970909,62.480000000000004,0,0,0,無,有,4250000,68022,坡道機械,6.72,0,,RPTPMLMJJHOFFEF58EA
汐止區,房地(土地+建物),新北市汐止區明峰街91~120號,9.13,住,,,1071112,土地2建物1車位0,六層,七層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0851207,46.28,1,1,1,有,有,4500000,97234,,0.0,0,,RPXPMLPJKINFFDF66EA
汐止區,建物,新北市汐止區大同路一段219巷1~30號,0.0,,,,1071113,土地0建物2車位0,一層,一層,其他,住家用,土造,,13.01,1,1,1,有,無,500000,38432,,0.0,0,含地上權讓與,RPWNMLOKKINFFDF98EA
汐止區,建物,新北市汐止區大同路一段219巷1~30號,0.0,,,,1071113,土地0建物2車位0,一層,一層,其他,住家用,土造,,13.01,1,1,1,有,無,500000,38432,,0.0,0,含地上權讓與,RPXNMLOKKINFFDF09EA
三峽區,房地(土地+建物),新北市三峽區大勇路3巷1~30號,12.7,住,,,1071101,土地1建物1車位0,三層,五層,套房(1房1廳1衛),見其他登記事項,鋼筋混凝土造,1051220,44.36,1,1,1,有,有,3950000,89044,,0.0,0,,RPWOMLSLKINFFIF47EA
樹林區,房地(土地+建物),新北市樹林區大安路91~120號,3.81,其他,,,1071102,土地1建物1車位0,十五層,十八層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0850715,36.3,1,1,1,有,有,2800000,77135,,0.0,0,,RPSNMLSLKINFFIF96EA
三峽區,土地,正義段661~690地號,2.48,,一般農業區,農牧用地,1071120,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,26000,10484,,0.0,0,因佔用到鄰地，協議後買賣交易完成。且替原賣方負擔增值稅。,RPXNMLOJKINFFIF86EA
三峽區,房地(土地+建物),新北市三峽區國光街151~180號,23.56,住,,,1071028,土地1建物1車位0,八層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0970131,125.38,3,2,2,有,有,9220000,73536,,0.0,0,,RPROMLLKKINFFIF78EA
鶯歌區,房地(土地+建物)+車位,新北市鶯歌區尖山路121~150號,23.14,住,,,1070912,土地1建物1車位1,十層,十四層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1070801,140.57,2,2,1,有,有,7800000,55488,坡道平面,27.48,0,,RPWPMLMKKINFFIF86EA
鶯歌區,房地(土地+建物)+車位,新北市鶯歌區尖山路121~150號,37.09,住,,,1070912,土地1建物1車位2,十層,十四層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1070801,234.75,4,1,3,有,有,14180000,60405,坡道平面,54.96,0,,RPPQMLMKKINFFIF88EA
三峽區,房地(土地+建物)+車位,新北市三峽區學成路121~150號,47.46,住,,,1071007,土地1建物1車位1,五層,十四層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1020812,323.9,3,2,3,有,有,26100000,80362,坡道平面,21.52,1800000,,RPVNMLMJJHOFFIF98EA
新店區,房地(土地+建物),新北市新店區安德街1~30號,17.1,住,,,1071030,土地1建物1車位0,二層,十三層,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,1050608,131.47,3,2,2,有,有,14520000,110443,,0.0,0,,RPPNMLSLJINFFCF68CD
八里區,房地(土地+建物)+車位,新北市八里區中華路二段301~330號,30.24,住,,,1071106,土地1建物1車位1,二層,十一層,住宅大樓(11層含以上有電梯),住家用,見其他登記事項,1041020,163.95,3,2,2,有,有,11290000,68862,塔式車位,32.6,0,,RPSPMLMJJHOFFEF48EA
永和區,房地(土地+建物),新北市永和區竹林路31~60號,19.44,商,,,1071026,土地3建物1車位0,八層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0690901,157.15,3,2,2,有,有,17600000,111995,,0.0,0,,RPPPMLKKKINFFHF48EA
林口區,房地(土地+建物)+車位,新北市林口區民族路181~210號,11.72,住,,,1050630,土地1建物1車位1,十層,十四層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1061206,95.15,2,2,1,有,有,8050000,94760,升降機械,16.53,600000,,RPOOMLNJKINFFBF87EA
林口區,房地(土地+建物),新北市林口區民有街31~60號,6.13,商,,,1070927,土地1建物1車位0,十四層,二十一層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1061122,69.55,1,2,1,有,有,8880000,127678,,0.0,0,,RPSOMLNJKINFFBF28EA
林口區,房地(土地+建物)+車位,新北市林口區民有街31~60號,11.2,商,,,1071031,土地1建物1車位1,五層,二十一層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1061122,155.51,2,2,2,有,有,13050000,90842,坡道平面,33.87,2000000,,RPTOMLNJKINFFBF38EA
林口區,房地(土地+建物),新北市林口區民有街61~90號,8.51,商,,,1071104,土地1建物1車位0,十四層,十四層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1061122,96.58999999999999,2,2,1,有,有,9580000,99182,,0.0,0,,RPUOMLNJKINFFBF48EA
汐止區,房地(土地+建物),新北市汐止區水源路二段72巷31弄1~30號,95.45,,鄉村區,乙種建築用地,1071102,土地1建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土造,0701222,122.39,4,2,4,有,有,9100000,74352,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPXOMLPJKINFFDF56EA
板橋區,房地(土地+建物),新北市板橋區長江路一段126巷1~30號,24.37,住,,,1071107,土地1建物1車位0,二層，陽台,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,,84.73,3,1,1,有,無,8130000,95952,,0.0,0,,RPSNMLMKKINFFAF08EA
中和區,房地(土地+建物)+車位,新北市中和區華順街121~150號,24.2,住,,,1071014,土地1建物1車位1,十層,十四層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0900808,147.81,3,2,2,有,有,13280000,89845,坡道平面,0.0,0,,RPQPMLNJKINFFHF68DA
永和區,房地(土地+建物),新北市永和區永和路一段151~180號,4.53,商,,,1071108,土地1建物1車位0,八層,十二層,套房(1房1廳1衛),商業用,鋼筋混凝土造,0870925,51.019999999999996,1,1,1,有,有,7100000,139161,,0.0,0,,RPVPMLNJKINFFHF56DA
中和區,房地(土地+建物)+車位,新北市中和區四維街1~30號,8.54,住,,,1071022,土地1建物1車位1,十三層,十八層,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,1010120,100.32,2,2,1,有,有,11900000,137539,坡道機械,21.08,1000000,,RPXPMLPJKINFFHF96DA
永和區,房地(土地+建物)+車位,新北市永和區中和路361~390號,14.05,商,,,1071101,土地1建物1車位1,五層,十二層,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,0790112,163.43,3,2,2,有,有,23500000,143792,升降平面,42.32,0,,RPTNMLKLKINFFHF68DA
中和區,房地(土地+建物)+車位,新北市中和區板南路481~510號,39.67,工,,,1070904,土地1建物1車位1,三層,七層,廠辦,見其他登記事項,鋼筋混凝土造,0891128,262.87,0,0,0,無,有,23550000,89588,坡道平面,33.99,0,,RPVNMLKLKINFFHF88DA
中和區,車位,新北市中和區板南路481~510號,3.26,工,,,1070904,土地0建物0車位1,地下一層,七層,其他,停車空間,鋼筋混凝土造,0891128,33.89,0,0,0,有,有,1400000,,坡道平面,33.9,1400000,,RPXNMLKLKINFFHF09DA
三峽區,房地(土地+建物)+車位,新北市三峽區大學路31~60號,16.2,住,,,1071028,土地1建物1車位1,十一層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0941017,130.89,3,2,2,有,有,9780000,86363,坡道平面,32.7,1300000,含增建或未登記建物。,RPQOMLNJKINFFIF68DA
淡水區,房地(土地+建物)+車位,新北市淡水區中山北路三段31~60號,16.91,住,,,1071025,土地1建物1車位1,四層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1020909,120.46000000000001,2,2,1,有,有,6570000,63732,坡道平面,37.77,1300000,,RPXVMLKLKINFFEF96DA
淡水區,房地(土地+建物),新北市淡水區大忠街91~120號,4.86,住,,,1071030,土地1建物1車位0,三層,十八層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0830629,36.41,1,1,1,有,有,1800000,49437,,0.0,0,含增建或未登記建物。,RPPPMLOJKINFFEF38DA
淡水區,房地(土地+建物)+車位,新北市淡水區淡金路二段391~420號,26.45,住,,,1071013,土地1建物1車位1,八層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1030807,168.49,3,2,2,有,有,10800000,68776,坡道平面,30.36,1300000,,RPVPMLPJKINFFEF09DA
三重區,房地(土地+建物)+車位,新北市三重區仁安街31~60號,19.34,住,,,1070926,土地1建物1車位1,十二層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0980520,132.32,2,2,1,有,有,13680000,116536,坡道平面,33.81,2200000,含增建或未登記建物。,RPRNMLOJKINFFGF58DA
汐止區,房地(土地+建物),新北市汐止區工建路61~90號,13.33,住,,,1071106,土地1建物1車位0,五層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0981120,86.52,2,2,1,有,有,9850000,113847,,0.0,0,含增建或未登記建物。;,RPPOMLNJKINFFDF08DA
汐止區,建物,新北市汐止區汐萬路三段199巷61~90號,0.0,,,,1071121,土地0建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,0991220,249.95,4,3,4,有,無,2000000,8002,,0.0,0,,RPQNMLOJKINFFDF18DA
汐止區,房地(土地+建物)+車位,新北市汐止區康寧街141巷31~60號,27.93,住,,,1071031,土地1建物1車位1,四層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840824,170.63,4,2,2,有,有,16880000,98928,坡道平面,0.0,1500000,含增建或未登記建物。,RPOPMLOJKINFFDF18DA
汐止區,房地(土地+建物)+車位,新北市汐止區新台五路二段211~240號,11.02,住,,,1071024,土地4建物1車位1,十二層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0961123,105.29,4,2,2,有,有,5680000,63966,坡道平面,24.3,500000,含增建或未登記建物。,RPXQMLPJKINFFDF66DA
汐止區,房地(土地+建物),新北市汐止區水源路一段61~90號,29.25,商,,,1070829,土地1建物1車位0,一層,四層,店面(店鋪),商業用,鋼筋混凝土造,,76.94,0,1,1,有,無,11600000,150767,,0.0,0,含增建或未登記建物。,RPSQMLMKKINFFDF58DA
